beneficiary_id,aadhaar,name,state,district,subsidy_type,amount,income,distributor_id,claim_date
15f8dfc5-7149-481c-890c-0e833cbfd18a,263136605424,Ranbir Rout,Bihar,Dharmavaram,Fertilizer Subsidy,38240.52,266225.76,DIST-8651,2025-02-20
60d89659-ac81-48b0-9081-10cffa090ada,835667869150,Omisha Chaudhry,Odisha,Vadodara,PMAY,32951.64,969107.32,DIST-4722,2025-12-19
07fc96dc-f96e-4ead-a297-0e80495480fd,618746130433,Victor Memon,Maharashtra,Chittoor,MGNREGA,20314.29,507940.1,DIST-6495,2025-10-04
12ffdde2-6940-4ade-a504-ca6f05840472,768966438157,Jack Tripathi,Mizoram,Nizamabad,LPG Subsidy,30252.71,465539.42,DIST-5583,2025-07-02
4392327b-42cb-40f2-a1f0-bff2ef73b84f,523911097234,Ekani Andra,Kerala,Ghaziabad,PMAY,9893.85,227612.46,DIST-3765,2025-02-27
ce3e657f-4771-4fcb-85b4-c6bc09034d42,321422385595,Shaurya Morar,Andhra Pradesh,Mumbai,LPG Subsidy,30757.0,75498.51,DIST-8616,2025-06-30
b47b6777-f46b-421b-b68d-6eca6fc373a3,422576556618,Tara Nigam,Mizoram,Hazaribagh,LPG Subsidy,18876.07,226699.39,FRAUD-DIST-6517,2026-01-21
6bc32c2d-8dab-467f-9832-43170db9c17d,388938539674,Mugdha Sanghvi,Rajasthan,Gurgaon,Fertilizer Subsidy,11681.68,50522.0,FRAUD-DIST-6517,2026-01-21
c7dc7800-d0b0-4f64-b9ad-5738dd0cc550,194473065638,Ansh Bhat,Nagaland,Haridwar,MGNREGA,22241.77,356479.89,DIST-3739,2025-04-25
2b82a7e5-0563-4835-bb23-6ca1747d14f7,470972796679,Vedhika Merchant,Uttar Pradesh,Vijayawada,LPG Subsidy,15910.81,895392.24,DIST-64,2025-02-26
ef3db5fe-7d41-418b-9378-a5c5f5e58294,391706019258,Banjeet Sankaran,Assam,Panihati,PM-KISAN,33813.23,326543.34,DIST-8584,2025-04-24
86ac2220-203f-452f-af85-422954f834b0,912565084890,Gabriel Mangat,Haryana,Indore,LPG Subsidy,24929.8,356867.53,DIST-7820,2025-03-25
bdc20969-2ae5-4e80-8d3d-2608efc354e5,569766525813,Ikbal Ravel,Maharashtra,Ghaziabad,MGNREGA,115659.28,3262074.28,DIST-1965,2025-09-26
dd354dc4-4289-4ac9-8948-6ee1b2475076,262613808645,Chatura Maharaj,Manipur,Muzaffarpur,PMAY,30719.46,604297.7,DIST-2968,2025-10-04
48f1c1d6-b4f6-4567-95f9-e0fc55e169df,860583146494,Vyanjana Natt,Manipur,Chandigarh,MGNREGA,48327.14,178007.41,DIST-6862,2025-05-02
b6f25639-0adf-4036-bd74-88d7ce841d18,615909443560,Odika Saran,Sikkim,Rajkot,PM-KISAN,34719.67,522496.44,DIST-6129,2025-03-11
f3278aa0-9970-4de9-839d-c043de7dd588,460336931999,Dalbir Khosla,Tripura,Alappuzha,LPG Subsidy,10951.14,224285.75,DIST-349,2025-04-04
5a4f7aa2-ab0a-4d68-ae6e-905a0c5923d9,102521824168,Prisha Balan,Uttar Pradesh,Thane,MGNREGA,12493.49,953839.46,DIST-6259,2025-07-18
b0ea85f5-46b1-445c-ac6c-b4b837b26d22,687330669997,Jagdish Balay,Meghalaya,Bhagalpur,Fertilizer Subsidy,23941.44,786778.65,DIST-3506,2025-10-23
82a8ef8a-d31e-4b54-a0b5-dd9be15629d9,869939299260,Champak Kannan,Sikkim,Sri Ganganagar,LPG Subsidy,31017.7,168448.67,DIST-5443,2025-12-06
f8eca293-1b76-4ca6-b7b5-4a513790ef2b,813222267560,Shivani Basak,Arunachal Pradesh,Bhalswa Jahangir Pur,MGNREGA,45086.39,834606.6,DIST-4312,2025-10-23
dd186718-d437-4542-9c26-af0aaf8878ba,223724486964,Oeshi Aurora,Himachal Pradesh,Mira-Bhayandar,Fertilizer Subsidy,35298.44,439747.14,DIST-1489,2026-02-12
aff5e465-4975-4af2-9e39-c529ee100459,542649262461,Wazir Dixit,Himachal Pradesh,Munger,MGNREGA,48611.79,311899.61,DIST-6431,2025-05-07
4b8c1172-bfac-423e-ad4e-16333ccd83d5,729759103084,Urvi Luthra,Sikkim,Rajahmundry,PM-KISAN,29080.69,854335.94,DIST-2696,2026-01-08
b42b9ed6-08c5-461f-9f72-2535ce4b9bdf,721711078365,Akshay Talwar,Rajasthan,Ghaziabad,PMAY,38823.55,374918.36,DIST-667,2025-12-02
5c44f9a6-4f25-4520-8a23-bee4de43f76a,302156832172,Nimrat Gole,Madhya Pradesh,Thrissur,LPG Subsidy,47955.24,535802.63,DIST-594,2025-05-29
db91cdb1-acc0-4f11-9065-645db50dbab4,206538898766,Garima Swamy,Gujarat,Bareilly,MGNREGA,1346.88,974149.48,DIST-9537,2025-11-02
c2d88e5f-5dca-4c98-a6c5-22d40b15a06f,360491579870,Umang Bawa,Chhattisgarh,Amaravati,PM-KISAN,11088.19,309207.89,DIST-6787,2025-11-29
b45ffc08-fca4-4e6d-9e40-5a43da94c9a5,216326291886,Urvashi Sawhney,Arunachal Pradesh,Surendranagar Dudhrej,LPG Subsidy,39975.11,564481.07,DIST-1541,2025-12-03
a826093c-6158-4554-ae18-82e90ab86009,484870506195,Reyansh Gandhi,Karnataka,Meerut,Fertilizer Subsidy,18194.64,327281.2,DIST-1713,2025-02-26
34b8b595-9543-4f47-84c0-9278ae0ff00c,220076376262,Omaja Natarajan,Kerala,Hapur,LPG Subsidy,34234.23,584603.67,DIST-3857,2026-01-13
33b7f693-cd16-410f-835d-f07d36d04d34,218047826062,Sneha Bains,Jharkhand,Sagar,PMAY,17949.83,159804.64,DIST-1174,2025-03-19
348e40a8-8768-4cfb-9590-bca44cdc92f3,634173921583,Zayan Cherian,Bihar,Amaravati,PMAY,28922.3,149907.89,DIST-139,2025-07-14
cf5e0422-24ed-439f-a676-fbb863d5def7,958907641638,Kala Sur,Tripura,Dibrugarh,MGNREGA,37643.99,50161.69,DIST-4147,2025-10-22
55e4438d-eaf0-44ce-b6cd-9d6be8b9563d,882223750997,Rayaan Mane,West Bengal,Korba,Fertilizer Subsidy,24112.26,915633.79,DIST-9868,2025-08-16
79adcc53-cd24-448a-8ede-74bc89b76a8b,853359559337,Ishanvi Parikh,Bihar,Thiruvananthapuram,PMAY,41027.53,949176.52,DIST-6565,2025-04-21
90cc244f-704a-469f-add0-f5b0ad4573f1,608587902915,Indira Kade,Gujarat,Haridwar,MGNREGA,14256.99,800562.45,DIST-8142,2025-10-31
1795efdb-3a84-475b-98d0-fa68c7e00a5e,188234137924,Gauri Mall,Madhya Pradesh,Malegaon,PM-KISAN,45401.16,550467.46,DIST-3487,2025-07-09
c858c37b-8e7e-4303-aec2-e78e49c516c3,275284820008,Viraj Goswami,Gujarat,Indore,MGNREGA,19692.12,694032.07,DIST-3606,2025-12-17
becf11e7-2d18-4957-9dca-0c1c7f7e481d,691338773642,Baghyawati Dora,Bihar,Sangli-Miraj & Kupwad,Fertilizer Subsidy,16346.24,510671.57,DIST-8708,2025-05-12
8b85b76e-6de7-4ec8-bece-d5473304ea00,152812421910,Chandran Agate,Karnataka,Silchar,PMAY,11525.85,963812.54,DIST-4169,2025-08-26
46ec9633-cebf-4787-a3d6-76c2f8c20072,124626130233,Wishi Bath,Rajasthan,Mira-Bhayandar,MGNREGA,8530.37,672952.72,DIST-3455,2025-12-11
bc27a159-39c2-4677-b2a6-6938097f245a,686813332173,Samaksh Gopal,Tripura,Bilaspur,LPG Subsidy,49747.81,912300.52,DIST-2525,2026-01-16
25c533bf-449e-4bf7-b1d2-d48aed1cad84,481475019370,Adweta Lall,Mizoram,Hapur,LPG Subsidy,5200.73,441891.09,DIST-7321,2025-08-25
e64cf0f4-97bc-4388-b535-c5d40415870e,736726837617,Jatin Bajwa,Arunachal Pradesh,Jabalpur,Fertilizer Subsidy,34100.34,456305.53,DIST-2328,2025-06-05
29cc6037-b73a-49f3-96fb-5d028c764b3b,703931323596,Yashica Pandit,Arunachal Pradesh,Srinagar,PM-KISAN,29336.12,550659.01,DIST-9561,2025-05-03
87d014e2-9115-41fd-8301-ece0566c8b08,275267898813,Ladli Majumdar,Haryana,Agartala,Fertilizer Subsidy,15588.43,616020.09,DIST-6821,2025-09-20
7d8a501b-1a50-4f4e-a84f-87d8dc679748,591430822840,Avni Munshi,Jharkhand,Anand,Fertilizer Subsidy,15128.17,403232.09,DIST-3155,2025-06-25
1395cc12-2aee-4b98-8303-bc9f460e39e1,629181341527,Advay Kota,Himachal Pradesh,Sonipat,PM-KISAN,12503.29,441873.44,DIST-3514,2025-03-13
e5f15b2c-6984-41a9-b4d4-2043ed17880d,775732529706,Madhav Nigam,Rajasthan,Chinsurah,PM-KISAN,6356.58,509237.42,DIST-4710,2025-05-05
55965519-ce0e-4a7f-84d5-6d905ddceb3f,819710629217,Ladli Kunda,Sikkim,Cuttack,PMAY,44959.91,741963.15,DIST-444,2025-02-28
ad0ce5d6-41fd-48e2-8787-4883e6d0f4f0,628901308007,Rishi Ranganathan,Sikkim,Bareilly,Fertilizer Subsidy,6726.88,955102.95,DIST-9616,2025-07-30
44220104-db55-46a1-bd00-4d7204d53a1a,248261753574,Tamanna Loyal,Mizoram,Panihati,MGNREGA,44964.09,156850.57,DIST-8912,2025-11-20
c08cbdce-b06d-40cd-914b-a3bc679becaf,783011590824,Ranbir Sunder,Sikkim,Bhimavaram,PMAY,10392.52,933413.34,DIST-6961,2025-07-16
7e47752b-7760-4ac3-8baf-32bf532790d0,787519557557,Noah Soni,Haryana,Sonipat,LPG Subsidy,30065.07,513418.65,DIST-4629,2025-03-21
37cba892-2259-4885-86be-a177d6fc07e3,754338777822,Chandani Tiwari,Punjab,Hospet,MGNREGA,38240.14,322931.34,DIST-6632,2025-09-15
60ba8a8b-92b2-421f-9b1f-2d468b29911b,160902699445,Nirja Dutta,Uttar Pradesh,Bareilly,PMAY,23264.84,787276.96,DIST-4881,2025-09-27
6dc0a344-d939-476b-a908-62c2e82a1dd2,250526358473,Rajata Andra,Arunachal Pradesh,Coimbatore,LPG Subsidy,6699.28,887654.76,DIST-9518,2025-08-12
a0409e26-1889-4d2f-891c-cfd2503cffea,900753441846,Krishna Dugar,Tamil Nadu,Satna,LPG Subsidy,32472.25,252651.1,DIST-6442,2025-09-25
24012e1a-246a-4dc3-8c20-41e79afb4df9,464804026122,Naveen Bumb,Telangana,Salem,MGNREGA,30563.65,433495.46,DIST-9095,2025-04-26
9452a316-9125-4c02-8ac3-570724be10cb,270989433354,Hiral Chauhan,Uttar Pradesh,Bahraich,LPG Subsidy,20121.15,563260.95,DIST-8553,2025-02-28
b488e0ba-bc17-4471-8482-aa510de11734,879227507405,Vansha Bora,Jharkhand,Varanasi,Fertilizer Subsidy,20776.58,687348.62,DIST-8482,2025-10-06
3ea798ad-72ad-4a94-a792-f4f01e2dceb0,488915735581,Matthew Tailor,Arunachal Pradesh,Jamalpur,Fertilizer Subsidy,18380.92,467428.31,DIST-8023,2025-09-10
ca2becef-9f60-4847-8edd-d4874ce4078c,525881390152,Rehaan Rout,Rajasthan,Ludhiana,Fertilizer Subsidy,12757.45,704124.91,DIST-3429,2025-12-09
2cb30597-2f47-4ec5-a19c-41810feff82c,937526364067,Bina Setty,Jharkhand,Sasaram,LPG Subsidy,40202.73,840260.05,DIST-7643,2025-03-02
44b03771-ea86-48a3-bea0-642597fa6d8f,202271769948,Sarthak Bhattacharyya,Tripura,Katni,Fertilizer Subsidy,13834.06,480976.4,DIST-7396,2025-06-24
78f8f21f-b286-4225-8ddd-d44826149ee4,276224471916,Balendra Dhillon,Uttar Pradesh,Sambalpur,PMAY,34980.11,389960.16,DIST-5837,2025-07-01
59d993c7-2620-4528-b1b7-2950f0d9b19b,585508910156,Nisha Biswas,Maharashtra,Mehsana,MGNREGA,46055.19,900086.34,DIST-6265,2025-05-05
6681455f-ed57-4cd3-9464-8875c254f9c5,406132274854,Watika Puri,Himachal Pradesh,Bongaigaon,PMAY,47917.71,883931.9,DIST-4021,2025-11-06
b000b3c2-ce45-4c05-93ae-98bfe9240581,155282703843,Yuvraj Gandhi,Goa,Sonipat,Fertilizer Subsidy,12520.29,304377.9,DIST-6438,2025-11-07
466a8270-cc14-46d2-94b8-15cf98c69e8f,755989904918,Ekantika Krishna,Sikkim,Ludhiana,PMAY,47075.98,989329.81,DIST-2233,2025-08-18
62648663-3ae5-40b0-9e30-4908284eaa67,897685759349,Raghav Nayak,Manipur,Kadapa,PMAY,33725.95,519412.19,DIST-9828,2025-09-12
e00e87cb-4bcd-4efe-bb81-7549f313a9e0,857494085657,Nisha Lala,Rajasthan,Etawah,PM-KISAN,6446.03,353676.01,DIST-1253,2025-11-22
dd2b8f23-e34a-4d1a-a32f-a3c409757182,174597017771,Yoshita Badal,Tamil Nadu,Raipur,LPG Subsidy,39115.66,587523.66,DIST-6720,2025-03-05
1e684f3f-58d7-4ced-a3ac-6b21f1fc03ab,777842699006,Vansha Butala,Gujarat,Ghaziabad,MGNREGA,33915.08,448100.22,DIST-8585,2025-08-18
42a3d16c-7d1a-459e-8cf6-08a91c310079,790735774640,Theodore Sen,Himachal Pradesh,Saharanpur,LPG Subsidy,2025.83,355943.95,DIST-4885,2026-01-26
5de878a8-1497-4ac5-9722-5780e96013ac,759197072745,Bishakha Rege,Uttar Pradesh,Nellore,PM-KISAN,19190.98,805125.69,DIST-8955,2025-11-10
36324aad-9b58-46b5-8065-72dcf12d67d8,402160826775,Neha Deo,Himachal Pradesh,Jaunpur,PMAY,10207.56,676219.96,DIST-4678,2025-10-12
c308fdde-3b60-431d-a961-0a7327720ed6,887769057560,Onkar Hari,Karnataka,Berhampore,Fertilizer Subsidy,7378.59,354277.1,DIST-9200,2025-09-08
18abaa8e-5cb2-4fa9-a97b-1603c536bf06,635731110507,Pranit Pandey,Kerala,Bathinda,PMAY,12198.62,830467.08,DIST-4485,2025-11-10
115fa228-52a0-4e28-9b02-0888c444dea1,226931185936,Jasmit Kuruvilla,Bihar,Pondicherry,MGNREGA,9762.01,473339.3,DIST-2501,2026-01-30
d2f135c0-2e2e-419f-8336-be559cd59d90,273441642754,Radhika Chokshi,Kerala,Buxar,PM-KISAN,43518.46,851892.93,DIST-3086,2025-10-26
734e246e-886e-4527-ad37-003605220492,982058646819,Zayyan Karpe,Manipur,Nagercoil,Fertilizer Subsidy,37995.07,925844.58,DIST-3598,2025-04-11
c2fa9e27-a8bf-4bfc-8255-98cabca6bd10,631226648017,Vedika Koshy,Assam,Tiruchirappalli,Fertilizer Subsidy,25014.53,898131.35,DIST-3327,2025-12-16
a91dd8c9-5e1d-4eda-a8db-25c719d1da95,530133257937,Balendra Sawhney,West Bengal,Agra,PM-KISAN,14210.61,105434.04,FRAUD-DIST-6517,2026-01-21
da5c1202-6722-4387-a76b-bb3371b2a6f2,408095753101,Abha Chad,Gujarat,Udupi,Fertilizer Subsidy,36182.83,907448.93,DIST-4964,2025-04-11
fc0e0d44-d6b8-4918-a162-3de3955aa95e,704193964840,Harshil Ganguly,Odisha,Salem,Fertilizer Subsidy,41788.37,499182.92,DIST-2699,2025-10-15
499161ff-5683-4b06-a620-07d9b165da61,666965299855,Vedant Kurian,Madhya Pradesh,Panihati,PMAY,25950.47,485037.33,DIST-3812,2025-09-18
5547c36a-093c-4cc7-adae-4e09050acbb5,997035496975,Oliver Khosla,Telangana,Varanasi,MGNREGA,27334.51,219724.56,DIST-3390,2025-10-08
8b5e5e9d-4ae2-4b57-8415-4d8dae9fbf63,297736231179,Rachana Sani,Karnataka,Rajpur Sonarpur,LPG Subsidy,14408.21,531816.14,DIST-1692,2025-05-16
6c06edee-b695-4170-9fe2-4ffabbdd170e,349512978179,Sneha Arora,Tripura,Ghaziabad,Fertilizer Subsidy,7676.84,631483.52,DIST-7109,2025-06-11
f4e649df-a507-4c68-871a-dc9dc9e1bded,127635222548,Madhavi Balan,West Bengal,Ranchi,MGNREGA,40896.29,646286.34,DIST-8771,2025-07-05
c6303681-7ed7-46ba-953c-be4349ff1d34,194312619150,Lila Bhatti,Tripura,Dehradun,Fertilizer Subsidy,21592.93,169167.9,DIST-4121,2026-02-12
0d98e6d5-662c-4c98-a123-4577f2a4fed3,345026197914,Bhavika Nair,Punjab,Eluru,LPG Subsidy,144536.24,4235375.78,DIST-2919,2025-05-09
9aad3ff9-b89e-4a9d-9cc9-32b081c753c4,486996154503,Qushi Bahri,Bihar,Ambala,PM-KISAN,43277.89,484055.08,DIST-5855,2025-02-13
fc4cc091-1e4d-47e9-a2c4-11ea2d73da60,459607871265,Arjun Bora,Meghalaya,Madhyamgram,MGNREGA,30085.37,614014.33,DIST-1677,2025-10-06
b678d9d5-6bc6-433d-9d7b-6635e4807f6e,621289183097,Xiti Rastogi,Bihar,Rampur,LPG Subsidy,22158.78,522856.64,DIST-7074,2025-05-02
51fb8e74-d7fa-4b02-bfa2-effc22af56e6,430582802285,Chaaya Gill,Gujarat,Gurgaon,PM-KISAN,15740.2,511354.04,DIST-5789,2025-08-08
8e81c6a4-88ae-4b41-b7f0-6e7f3113b272,706082369195,Sneha Dhar,Bihar,Bikaner,MGNREGA,4114.65,840195.38,DIST-5976,2025-09-12
8285a1ef-affd-4267-a387-913237c768ef,379611416959,Vritti Deol,Bihar,Guna,Fertilizer Subsidy,5578.11,494275.03,DIST-260,2025-04-26
8be8468b-8b4f-4b14-bf36-5582ee1c4c56,474150813148,Aarini Nagar,Haryana,Bhagalpur,MGNREGA,29295.21,621201.54,DIST-4235,2025-05-06
8597678e-df50-41c0-9264-762fbc239080,456944149973,Janani Chada,Goa,Ludhiana,LPG Subsidy,37180.17,876689.36,DIST-7876,2025-07-11
560e8d73-c902-4dd1-8ad8-8434967670da,260889094274,Jeevika Zacharia,Manipur,Nangloi Jat,MGNREGA,41929.46,185997.9,DIST-3928,2025-06-21
e755596b-7376-4446-8b84-432ad4e8bf2a,530841949143,Kamala Doctor,West Bengal,Coimbatore,MGNREGA,1903.82,83802.79,DIST-411,2025-07-01
45f6c71b-624e-4c6e-a69f-25803d1d241b,398542740087,Gagan Kala,Tripura,Korba,Fertilizer Subsidy,22813.99,557098.33,DIST-824,2025-09-17
a5b5c9ab-be46-4b08-b599-e5b6be1b7109,399083236395,Bakhshi Sant,Uttar Pradesh,Gudivada,Fertilizer Subsidy,21793.42,564194.78,DIST-7541,2026-02-08
3654b275-4d1e-4fc1-a443-9e90cc464ea7,688220024150,Advay Jain,Karnataka,Amaravati,PM-KISAN,11092.81,396750.82,DIST-5050,2025-04-18
7e6c55be-dffb-4e61-b106-099a36b3b26c,770966751474,Alexander Dada,Chhattisgarh,Bhiwani,LPG Subsidy,15032.63,205697.64,FRAUD-DIST-6517,2026-01-21
a6a12c0d-841d-4410-9851-54d13354f4d7,240225041640,Darpan Sekhon,Kerala,Ahmedabad,MGNREGA,47641.19,415430.59,DIST-7072,2025-02-13
7133849d-ba15-4d5b-b184-0570f02a8471,398491296485,Nandini Chaudry,Gujarat,Jammu,LPG Subsidy,41095.64,638389.4,DIST-3105,2025-04-12
fb50d613-4b9f-4a64-a743-653ccbd80a96,945694363500,Zilmil Misra,Gujarat,Hindupur,MGNREGA,1681.24,52832.09,DIST-2106,2025-12-06
249306e7-4901-4958-90ed-f25dfaf2fb93,875914676671,Bina Sekhon,Rajasthan,Raebareli,LPG Subsidy,2880.09,463590.58,DIST-5015,2025-03-02
a7d8fc95-f36c-4ccb-a747-fb8b371bcd65,367496016892,Kamala Ramachandran,Mizoram,South Dumdum,PMAY,29712.14,773460.25,DIST-5855,2025-11-20
dbbfc5b1-4724-47e7-8b11-e5eb3b36fdc9,432141335699,Mitali Prabhu,Meghalaya,Ghaziabad,Fertilizer Subsidy,25767.69,114361.5,DIST-7304,2025-07-02
ba28c512-ebfb-46b5-82d4-872f85f234b7,509431816131,Yuvraj Chanda,Tamil Nadu,Dehri,PM-KISAN,8762.92,434463.59,DIST-480,2026-02-09
9840e22d-4ab6-4fcf-b6c0-4c1bccbe0d1d,984904416924,Elijah Datta,Bihar,Akola,LPG Subsidy,6757.72,123905.65,DIST-6605,2025-07-30
37dd0fff-f6c1-4358-9f51-5abf47232836,230392072596,Zehaan Pal,Karnataka,Suryapet,Fertilizer Subsidy,40412.96,644088.28,DIST-1848,2025-07-19
ec22fe85-a055-4b35-820f-186b06c228f1,215309547342,Faraj Ratti,Mizoram,Kirari Suleman Nagar,PM-KISAN,16397.04,628435.96,DIST-5646,2025-12-10
65c009e4-4f4c-41b4-a661-9b30b61c094b,265780963138,Umang Hayer,Uttar Pradesh,Navi Mumbai,PMAY,21343.53,392232.98,DIST-8580,2025-12-20
9110997e-f176-43f2-84f3-d14360c07780,188234137924,Isha Goswami,Madhya Pradesh,Malegaon,PM-KISAN,8650.57,550467.46,DIST-3487,2025-07-09
4616d3dd-71d6-49dc-af5f-8a8fd1cf4d72,863980214860,Yagnesh Kashyap,Mizoram,Patna,Fertilizer Subsidy,24009.89,746260.02,DIST-1557,2025-07-31
2ca34d02-f353-4e42-a6a4-742419f51b9a,576816197647,Laksh Sule,West Bengal,Ballia,Fertilizer Subsidy,6406.85,748509.74,DIST-1100,2025-12-16
bc078dbc-bab7-4f42-8787-fe744ac56a83,168368318747,Indali Saha,Goa,Akola,PMAY,38402.26,406606.52,DIST-3055,2025-08-22
abadf6bf-d8ff-4392-81ec-89ef2d860bba,796645323891,Mugdha Suri,Odisha,Rewa,PMAY,7425.15,297054.55,DIST-1643,2025-04-27
b5392303-1f94-4650-84da-1e90c944beaa,794474602148,Theodore D’Alia,Maharashtra,Ahmedabad,Fertilizer Subsidy,16294.52,261899.37,FRAUD-DIST-6517,2026-01-21
f470e078-73be-4559-a246-f7fee0793698,847235562636,Urishilla Shetty,Rajasthan,Bhalswa Jahangir Pur,PM-KISAN,49398.17,167275.17,DIST-9675,2025-07-22
b2301fd4-11e8-453e-b9e4-2a82f6e21dab,898607194707,Oviya Shanker,Tamil Nadu,Pali,MGNREGA,84957.81,4189739.5,DIST-1441,2025-10-02
0499f99a-f8e5-45ee-ae6c-626b7dd024e3,898112083526,Harita Prakash,Karnataka,Gaya,MGNREGA,11583.27,957342.3,DIST-9777,2025-07-03
b0d7097a-e1b6-4536-8c12-9d1e30b262d8,575355244565,Benjamin Goswami,Kerala,Bhalswa Jahangir Pur,PM-KISAN,26552.35,912494.76,DIST-7041,2025-09-06
c447203a-19fa-4c87-948a-ce77d4884f21,709246857399,George Sidhu,Andhra Pradesh,Dhanbad,MGNREGA,43093.07,381430.71,DIST-6285,2026-01-01
556f3953-ad5b-4424-953c-32161319f578,953647519626,Omkaar Krishna,Assam,Agartala,Fertilizer Subsidy,30128.59,499696.32,DIST-6434,2025-05-18
9c0090bf-df87-44f4-8df3-e44574e11087,411865607946,Raksha Gole,Sikkim,Bhatpara,LPG Subsidy,16275.63,151293.61,FRAUD-DIST-6517,2026-01-21
e5da57fb-310b-4dbd-8eb8-9cc6ee495d8c,907060387526,Dalaja Gaba,Gujarat,Begusarai,Fertilizer Subsidy,30556.37,464553.96,DIST-4865,2025-09-05
cd1ec72d-5440-42f9-9e17-d6ee12b6a15f,517577812084,Harinakshi Raj,Uttarakhand,Hajipur,Fertilizer Subsidy,37435.0,363606.95,DIST-9077,2025-07-30
64de90d9-c6ea-4a82-912c-ed6494825a11,250149774472,Andrew Behl,Goa,Jodhpur,Fertilizer Subsidy,6043.75,655738.97,DIST-8583,2025-07-24
294132e2-a8e7-45ed-8557-c0c0796f2ba8,731519785017,Anthony Chokshi,Kerala,Singrauli,PMAY,42583.72,151737.98,DIST-9118,2025-06-17
1a57d0f9-00cd-439a-8055-41710bf02207,625690630931,Leena Patel,Jharkhand,Saharsa,PM-KISAN,33764.59,194784.31,DIST-7721,2025-03-09
5018c9ea-b4ab-4932-a7ed-bb3b8e782796,523646648408,Meera Seshadri,Rajasthan,Pallavaram,PMAY,39010.6,258315.99,DIST-8263,2025-05-16
acd7fc5d-d9f4-4165-830d-0d63ed28e639,288919639047,Advay Butala,Bihar,Erode,PM-KISAN,106750.75,4626883.72,DIST-1852,2025-10-14
9edcb308-0ff5-4105-8f6d-b51537a51e32,918446404064,Patrick Deshpande,Chhattisgarh,Anand,Fertilizer Subsidy,9535.03,948171.15,DIST-7684,2025-06-19
5d9918ab-b886-4e5d-b197-83768736947a,161135907272,Azad Mand,Rajasthan,Dewas,PMAY,15382.88,446895.46,DIST-9473,2025-06-03
5718b4db-b502-435a-b5ff-b08662d214c8,578650829977,Balhaar Gupta,Tripura,Saharsa,LPG Subsidy,9045.29,738925.54,DIST-6251,2025-08-14
63c87728-85a8-4096-b4b5-a8f306d3dee1,916178335879,Ucchal Zachariah,Uttarakhand,Aurangabad,MGNREGA,32285.9,727923.27,DIST-2645,2025-05-29
85aaf1e7-a456-4642-9f47-1fcd00f2a823,843353402700,Chandresh Bora,Gujarat,Gangtok,PM-KISAN,46410.64,871731.07,DIST-8937,2025-11-26
f364c5a5-58a3-4952-b21d-8208cbd95b48,383456932616,Rajata Raghavan,Telangana,Tiruppur,PMAY,17172.5,640271.75,DIST-383,2025-08-16
24687413-a455-4728-9cec-f1ae7e46bc7b,696054308337,Pushti Hayre,Tamil Nadu,Sikar,LPG Subsidy,19576.81,67516.8,DIST-6651,2025-10-22
7959cc4a-cc54-424e-9987-fa324c40a5e3,510798724412,Joshua Banik,Uttarakhand,Morbi,Fertilizer Subsidy,10500.79,155312.21,FRAUD-DIST-6517,2026-01-21
f5456218-663d-4193-80b9-bfc9df54242d,524230987957,Kashvi Sem,Gujarat,Bharatpur,PMAY,14755.23,175043.39,DIST-7527,2025-04-21
56f283e6-8871-44c9-854f-5ac401106f54,537095669369,Lila Bath,Punjab,Gangtok,Fertilizer Subsidy,22488.04,479488.51,DIST-8404,2025-08-20
c10ebe82-5212-46aa-9e57-d60ddc4ce7eb,564472178003,Indali Boase,Manipur,Bikaner,LPG Subsidy,17936.71,745540.79,DIST-6223,2025-09-25
9958c4fb-78e3-452d-b5f5-e00d94cfb217,109393510142,Aditya Tripathi,Goa,Pimpri-Chinchwad,MGNREGA,24790.36,922294.93,DIST-3113,2025-08-03
34628e9a-4f36-42e4-a668-ef1bff600bdd,941763487074,Krishna Nadig,Telangana,Tadipatri,Fertilizer Subsidy,33052.58,975977.95,DIST-9332,2025-05-01
ab7e1a20-0bb2-4237-8173-e52da796c110,365015504497,Bakhshi Narayanan,Punjab,Deoghar,PM-KISAN,31852.86,287638.27,DIST-7113,2026-01-25
d29b0d34-570b-4782-8e9c-dee03904ef92,368745255198,Anita Chhabra,Gujarat,Giridih,PM-KISAN,32791.81,865774.41,DIST-4490,2025-05-18
f5620d03-1dee-46ae-a38e-b471e8c1f3fa,378449795915,Vasudha Pathak,Assam,Chennai,PMAY,30686.32,492216.77,DIST-6276,2026-01-08
4c8bd31a-8c57-43f3-9283-f63b5d78c31e,808322809545,Madhavi Pai,Tamil Nadu,Yamunanagar,Fertilizer Subsidy,4430.17,216876.88,DIST-8565,2025-05-20
ac029db9-a043-46f2-a1bb-23be895c439f,281453430927,Avi Tella,Jharkhand,Bulandshahr,MGNREGA,12823.37,814784.88,DIST-6082,2025-10-04
cd7d5f21-2b1d-4264-a7b6-26a0af0a9a58,227567746691,Kamala Rout,Karnataka,Darbhanga,MGNREGA,46192.49,471466.71,DIST-6015,2025-12-22
0c500b2c-95e8-453c-8595-91a8850a6bc3,137367355896,Sarthak Kara,Haryana,Sambalpur,PMAY,29357.78,989879.13,DIST-5267,2025-12-04
f8b1a61c-65ff-4ae4-ab0e-911d33fe643c,313184435669,Ekiya Vohra,Uttar Pradesh,Phusro,LPG Subsidy,20361.89,147799.01,DIST-6758,2025-06-06
